Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancel Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating
2025-01-29,21:52:02,CNR4202402,Success,CUS63644,Mini,Bopal,Ambawadi,3.38,2.33,,,,,,,114.24,3.07,3.9,3.75
2025-01-19,09:22:12,CNR8098290,Success,CUS26376,Prime Plus,Isanpur,Sindhu Bhavan,3.74,3.61,,,,,,,110.03,2.49,3.96,4.4
2025-01-07,03:06:01,CNR7583966,Success,CUS72556,eBike,Nikol,Behrampura,5.76,3.69,,,,,,,111.45,7.43,4.28,4.02
2025-01-10,18:15:31,CNR3896523,Cancelled by Customer,CUS57425,Prime Sedan,Sola,Isanpur,,,1,AC is not working (Only for 4-wheelers),,,,,98.83,3.32,,
2025-01-15,08:11:37,CNR3742194,Success,CUS99611,Prime Plus,Jodhpur,Prahlad gar,9.1,4.11,,,,,,,283.05,18.87,4.24,4.26
2025-01-25,18:37:58,CNR2951854,Success,CUS30782,Auto,Kalupur,Thaltej,5.04,5.74,,,,,,,92.44,5.17,4.93,4.29
2025-01-21,15:40:42,CNR3664799,Success,CUS81176,Auto,Ambawadi,Gota,4.35,6.31,,,,,,,299.7,19.98,4.3,4.89
2025-01-26,20:20:54,CNR7073669,Success,CUS78513,Prime Plus,Thaltej,Gota,9.39,3.04,,,,,,,229.32,12.74,4.45,3.97
2025-01-09,20:28:42,CNR4382271,Success,CUS47092,Bike,ranpura,Isanpur,2.88,7.55,,,,,,,248.4,16.56,4.19,3.8
2025-01-09,18:26:02,CNR8720025,Success,CUS69818,Prime Plus,Dani Limda,Manigar,8.54,6.22,,,,,,,142.95,9.53,4.45,3.59
2025-01-31,20:48:26,CNR5297505,Success,CUS61151,Bike,Isanpur,vrangpura,8.47,6.83,,,,,,,97.17,2.01,4.57,4.99
2025-01-20,16:41:54,CNR3801922,Cancelled by Driver,CUS72161,Auto,Kalupur,Gurukul,,,,,1,More than permitted people in there,,,203.85,13.59,,
2025-01-06,20:30:23,CNR2427528,Incomplete,CUS99391,eBike,Bopal,Sindhu Bhavan,,,,,,,1,Vehicle Breakdown,165.45,11.03,,
2025-01-27,11:00:42,CNR5557286,Success,CUS90635,Prime Sedan,Vastrapur,Memgar,7.72,6.68,,,,,,,125.04,6.29,3.89,3.61
2025-01-05,01:06:26,CNR2011681,Cancelled by Driver,CUS47382,Auto,Vas,Ellis Bridge,,,,,1,More than permitted people in there,,,298.62,16.59,,
2025-01-21,09:45:34,CNR3805747,Success,CUS10139,Mini,Vejalpur,Science City,6.51,5,,,,,,,172.8,11.52,3.65,4.68
2025-01-21,16:50:03,CNR4133207,Incomplete,CUS11708,Mini,Kankaria,Vas,,,,,,,1,Customer Demand,218.7,14.58,,
2025-01-06,00:36:12,CNR5988048,Success,CUS64288,Prime Plus,Sabarmati,Motera,7.95,4.06,,,,,,,115.51,1.57,4.66,4.57
2025-01-15,02:31:27,CNR4684757,Success,CUS16244,Prime SUV,Vatva,Bapugar,3.03,7.01,,,,,,,227.4,15.16,3.74,3.52
2025-01-11,05:59:13,CNR1363637,Success,CUS29515,Prime Plus,Ranip,Paldi,7.92,2.38,,,,,,,215.82,11.99,4.16,4.9
2025-01-14,22:11:12,CNR4355238,Cancelled by Customer,CUS45720,eBike,Ambawadi,Sindhu Bhavan,,,1,AC is not working (Only for 4-wheelers),,,,,194.55,12.97,,
2025-01-12,23:21:28,CNR6717172,Success,CUS37582,eBike,Sabarmati,SG Highway,7.63,3.9,,,,,,,169.2,9.4,4.16,3.54
2025-01-17,10:06:29,CNR8452935,Success,CUS90510,Auto,Odhav,Chandkheda,2.68,4.48,,,,,,,129.56,6.01,4.6,3.9
2025-01-24,11:50:30,CNR9666956,Success,CUS96133,Mini,Bodakdev,Jamalpur,8.47,7.46,,,,,,,146.68,1.04,4.68,4.36
2025-01-14,22:09:36,CNR1847836,Incomplete,CUS77234,Auto,Ambawadi,Satellite,,,,,,,1,Other Issue,181.95,12.13,,
2025-01-12,03:17:04,CNR3945932,Cancelled by Driver,CUS60961,Auto,Thaltej,Dariyapur,,,,,1,The customer was coughing/sick,,,214.02,11.89,,
2025-01-01,04:17:10,CNR4077868,Cancelled by Driver,CUS63979,Prime SUV,Khokhra,Shahibaug,,,,,1,The customer was coughing/sick,,,187.65,12.51,,
2025-01-23,12:31:08,CNR4135270,Cancelled by Driver,CUS65861,Bike,Nikol,Memgar,,,,,1,Persol & Car related issues,,,202.2,13.48,,
2025-01-28,17:31:43,CNR1743994,Success,CUS82587,eBike,Bodakdev,ranpura,9.05,6.58,,,,,,,108.44,4.17,3.99,4.44
2025-01-18,05:19:02,CNR2145805,Success,CUS88294,Prime Plus,Vejalpur,Ghatlodia,8.1,3.89,,,,,,,336.42,18.69,3.55,4.95
2025-01-09,23:01:18,CNR8814299,Success,CUS74207,Bike,Vas,Bopal,8.09,3.31,,,,,,,210.3,14.02,4.78,3.81
2025-01-04,07:01:53,CNR9214664,Success,CUS73165,Bike,Vatva,Ellis Bridge,9.84,3.53,,,,,,,267.48,14.86,4.94,4.33
2025-01-28,04:21:05,CNR2934176,Success,CUS24708,Bike,Prahlad gar,Manigar,2.72,7.72,,,,,,,151.35,10.09,4.69,3.53
2025-01-05,07:36:31,CNR5085590,Success,CUS29791,Prime Sedan,Dariyapur,Bopal,6.98,6.81,,,,,,,250.2,13.9,4.58,3.74
2025-01-30,21:36:34,CNR5727154,Success,CUS19463,Mini,Kalupur,Ranip,5.25,6.32,,,,,,,129.24,3.73,4.47,5
2025-01-14,19:57:24,CNR4207387,Success,CUS52920,Auto,Ellis Bridge,Vastrapur,4.36,7.7,,,,,,,281.55,18.77,4.28,4.81
2025-01-19,23:12:31,CNR7262287,Success,CUS20729,Prime Plus,Chandkheda,Khokhra,5.18,7.66,,,,,,,312.84,17.38,4.59,3.8
2025-01-21,17:37:55,CNR5568209,Cancelled by Customer,CUS27574,eBike,vrangpura,Kankaria,,,1,Change of plans,,,,,92.95,4.03,,
2025-01-20,14:09:45,CNR6763660,Success,CUS98679,Mini,Vastrapur,Nikol,4.68,4.37,,,,,,,86.49,1.21,3.8,4.46
2025-01-03,07:39:06,CNR4066820,Cancelled by Driver,CUS69616,Prime SUV,Sindhu Bhavan,Sindhu Bhavan,,,,,1,The customer was coughing/sick,,,136.29,4.34,,
2025-01-06,04:26:04,CNR6321746,Success,CUS32907,Prime Sedan,Dariyapur,Gota,6.63,7.9,,,,,,,290.7,19.38,4.31,4
2025-01-13,04:36:48,CNR3866924,Success,CUS49622,Bike,Shahibaug,Ellis Bridge,8.53,6.33,,,,,,,119.29,2.42,4.82,3.71
2025-01-19,18:42:41,CNR3441990,Cancelled by Driver,CUS97311,Auto,Manigar,Jamalpur,,,,,1,The customer was coughing/sick,,,150.84,8.38,,
2025-01-24,20:30:16,CNR3368754,Cancelled by Customer,CUS16545,Mini,Vastrapur,Vastrapur,,,1,Driver is not moving towards pickup location,,,,,130.2,8.68,,
2025-01-29,06:26:04,CNR2434703,Success,CUS47668,Prime SUV,Gota,Shahibaug,9.06,5.77,,,,,,,121.1,2.21,3.61,4.65
2025-01-26,17:25:19,CNR8997866,Success,CUS50508,Auto,Memgar,Khokhra,3.78,2.93,,,,,,,117.78,2.65,3.91,3.53
2025-01-16,08:58:02,CNR8494880,Cancelled by Driver,CUS13486,Prime Plus,Khokhra,SG Highway,,,,,1,Persol & Car related issues,,,275.4,18.36,,
2025-01-10,10:58:16,CNR9776929,Success,CUS20030,Prime Sedan,Kalupur,Ellis Bridge,5.28,6.65,,,,,,,126.75,8.45,3.8,4.55
2025-01-13,07:47:32,CNR9101101,Success,CUS28326,eBike,roda,Vastrapur,4.37,5.21,,,,,,,101.1,6.74,3.64,3.94
2025-01-12,03:03:26,CNR6471103,Cancelled by Driver,CUS83110,eBike,Kalupur,Isanpur,,,,,1,Customer related issue,,,100.7,1.65,,
2025-01-21,16:27:53,CNR5451647,Success,CUS10918,Auto,Gurukul,Isanpur,7.08,5.7,,,,,,,223.8,14.92,3.56,4.59
2025-01-22,20:17:58,CNR1058346,Cancelled by Driver,CUS47546,Mini,Vas,Chandkheda,,,,,1,The customer was coughing/sick,,,135.49,3.48,,
2025-01-30,15:12:52,CNR2784702,Cancelled by Driver,CUS69974,Mini,Asarwa,Chandkheda,,,,,1,The customer was coughing/sick,,,286.65,19.11,,
2025-01-27,21:03:16,CNR1622065,Cancelled by Driver,CUS70212,Mini,Rakhial,Jodhpur,,,,,1,More than permitted people in there,,,222.9,14.86,,
2025-01-03,18:02:39,CNR3011489,Success,CUS16042,Prime Plus,Gurukul,Vastrapur,3.58,6.92,,,,,,,146.03,3.1,4.44,3.74
2025-01-26,13:29:15,CNR1427771,Success,CUS62180,Prime Sedan,Kalupur,Chandkheda,3.31,5.48,,,,,,,347.94,19.33,3.88,4.79
2025-01-08,16:56:34,CNR6015409,Success,CUS42815,eBike,roda,Dani Limda,5.12,5.12,,,,,,,82.68,5.56,3.93,3.6
2025-01-23,17:12:17,CNR7007362,Cancelled by Driver,CUS28214,Mini,Vejalpur,SG Highway,,,,,1,More than permitted people in there,,,258.45,17.23,,
2025-01-14,16:04:47,CNR5998394,Success,CUS73104,Mini,Judges Bunglow,Jamalpur,7.97,6.18,,,,,,,203.7,13.58,4.65,4.63
2025-01-01,07:59:59,CNR4453033,Success,CUS96752,Auto,Memgar,Vatva,6.06,2.54,,,,,,,209.25,13.95,4.6,4.2
2025-01-31,15:27:14,CNR9299688,Success,CUS51799,Prime SUV,Sindhu Bhavan,Isanpur,6.96,2.89,,,,,,,127.93,1.79,4.79,3.94
2025-01-12,22:09:43,CNR1205051,Cancelled by Driver,CUS49511,Prime SUV,Science City,Asarwa,,,,,1,Customer related issue,,,98.94,5.35,,
2025-01-07,18:03:32,CNR8564964,Cancelled by Driver,CUS70343,Prime Plus,SG Highway,Jodhpur,,,,,1,Persol & Car related issues,,,151.95,10.13,,
2025-01-11,12:10:20,CNR7005437,Success,CUS62566,Bike,Paldi,Isanpur,8.97,6,,,,,,,268.02,14.89,4.64,4.58
2025-01-31,22:32:01,CNR5673197,Success,CUS91622,Prime Sedan,Manigar,Vas,6.82,3.69,,,,,,,168.9,11.26,4.32,4.38
2025-01-17,19:29:30,CNR3607710,Cancelled by Driver,CUS48740,eBike,Manigar,Nikol,,,,,1,More than permitted people in there,,,148.37,5.68,,
2025-01-15,14:52:03,CNR5725974,Success,CUS22327,Bike,Asarwa,roda,5.68,4.26,,,,,,,256.65,17.11,4.23,3.94
2025-01-19,02:32:54,CNR9810858,Cancelled by Driver,CUS25802,Prime Plus,SG Highway,Satellite,,,,,1,Customer related issue,,,144.43,5.2,,
2025-01-05,19:38:17,CNR6908506,Success,CUS83376,Bike,Jamalpur,Asarwa,8.61,7.77,,,,,,,321.48,17.86,4.65,3.66
2025-01-29,00:36:21,CNR3688098,Success,CUS88326,eBike,Nikol,ranpura,3.58,3.08,,,,,,,126.64,4.92,4.96,4.67
2025-01-18,10:27:38,CNR2881065,Cancelled by Driver,CUS81209,Mini,Vastrapur,Bopal,,,,,1,The customer was coughing/sick,,,137.88,7.66,,
2025-01-08,04:28:03,CNR8282198,Success,CUS82815,Prime SUV,Manigar,Kankaria,6.27,6.96,,,,,,,234.6,15.64,4.32,4.81
2025-01-06,23:49:12,CNR7603423,Success,CUS60504,Auto,Ellis Bridge,Bopal,4.06,3.28,,,,,,,268.05,17.87,4.16,3.89
2025-01-17,12:02:56,CNR8523865,Success,CUS26677,eBike,Satellite,Lambha,7,4.68,,,,,,,169.95,11.33,4.19,4.56
2025-01-22,11:50:08,CNR6659063,Success,CUS76198,Prime Sedan,Science City,Vas,2.59,6.57,,,,,,,248.85,16.59,3.61,3.57
2025-01-04,19:18:52,CNR1735910,Cancelled by Driver,CUS10390,Prime Plus,CTM,Ghatlodia,,,,,1,The customer was coughing/sick,,,180.72,10.04,,
2025-01-22,06:38:04,CNR6538468,Success,CUS60899,eBike,Lambha,Ranip,6.01,4.07,,,,,,,141.69,5.11,4.56,4.84
2025-01-25,16:59:27,CNR2437946,Cancelled by Driver,CUS82547,Prime Plus,rol,Vatva,,,,,1,The customer was coughing/sick,,,174.96,9.72,,
2025-01-21,18:21:37,CNR5496469,Success,CUS80267,Bike,Shahibaug,Vatva,2.44,6.94,,,,,,,148.4,3.6,4.56,3.73
2025-01-16,16:39:15,CNR1956502,Cancelled by Driver,CUS21322,Mini,Bopal,Ambawadi,,,,,1,Persol & Car related issues,,,108.76,3.88,,
2025-01-22,23:06:15,CNR2796082,Incomplete,CUS93615,Prime Sedan,Lambha,Gurukul,,,,,,,1,Vehicle Breakdown,297.15,19.81,,
2025-01-19,23:05:45,CNR7676275,Success,CUS58930,Prime SUV,Raipur,Kankaria,9.56,4.81,,,,,,,295.56,16.42,4.42,4.13
2025-01-21,12:21:29,CNR8865149,Success,CUS83818,Prime SUV,Jamalpur,ranpura,4.73,6.23,,,,,,,185.4,12.36,3.76,4.86
2025-01-11,07:15:03,CNR8978343,Success,CUS77876,Prime Sedan,Kankaria,Satellite,6.1,4.58,,,,,,,93.69,3.94,3.76,4.73
2025-01-04,15:58:55,CNR6938139,Cancelled by Driver,CUS70093,Bike,Isanpur,Nikol,,,,,1,More than permitted people in there,,,281.7,15.65,,
2025-01-13,09:38:42,CNR2631624,Success,CUS23752,Prime SUV,Behrampura,Kankaria,2.8,2.24,,,,,,,92.97,5.11,4.4,4.24
2025-01-20,05:24:56,CNR1431168,Success,CUS38260,Prime SUV,Gota,Dani Limda,9.32,5.47,,,,,,,114.75,7.65,4.3,4.39
2025-01-01,15:44:30,CNR6645683,Cancelled by Driver,CUS43853,eBike,Lambha,roda,,,,,1,Persol & Car related issues,,,186.75,12.45,,
2025-01-20,09:55:08,CNR1234432,Cancelled by Driver,CUS38659,Auto,Isanpur,Ghatlodia,,,,,1,More than permitted people in there,,,236.85,15.79,,
2025-01-03,16:17:27,CNR7029846,Incomplete,CUS66634,Mini,Kalupur,Isanpur,,,,,,,1,Vehicle Breakdown,177,11.8,,
2025-01-28,08:58:07,CNR1464091,Cancelled by Customer,CUS49577,eBike,Lambha,Kankaria,,,1,Driver asked to cancel,,,,,292.95,19.53,,
2025-01-29,07:34:17,CNR5396468,Incomplete,CUS38480,eBike,Ambawadi,Vatva,,,,,,,1,Customer Demand,271.2,18.08,,
2025-01-04,04:03:00,CNR4070955,Success,CUS97576,eBike,Chandkheda,Jamalpur,5.52,3.53,,,,,,,351.72,19.54,4.85,4.48
2025-01-01,08:16:08,CNR2455394,Success,CUS59009,Bike,roda,Behrampura,4.56,6.98,,,,,,,142.19,4.69,3.52,4.83
2025-01-27,06:46:11,CNR6137670,Cancelled by Driver,CUS82784,Prime Sedan,Vas,Vatva,,,,,1,Persol & Car related issues,,,251.85,16.79,,
2025-01-27,03:59:36,CNR5545452,Success,CUS44008,Mini,CTM,Nikol,7.88,2.77,,,,,,,159.3,10.62,3.78,4.64
2025-01-24,05:34:03,CNR7261190,Success,CUS61365,Prime Sedan,Judges Bunglow,Shahibaug,4.56,6.1,,,,,,,164.25,10.95,4.19,4.91
2025-01-20,04:25:38,CNR6945872,Success,CUS10705,Auto,Rakhial,Lambha,7.78,3.99,,,,,,,147.3,9.82,4.34,3.58
2025-01-08,11:44:47,CNR4042991,Success,CUS89161,Prime Plus,Kalupur,Motera,5.61,2.43,,,,,,,201.6,13.44,4.05,4.34
2025-01-16,17:53:14,CNR3904690,Success,CUS33464,Prime SUV,Memgar,Vas,7.85,6.69,,,,,,,127.99,4.18,4.19,4.97
2025-01-03,04:32:43,CNR7745863,Success,CUS42297,Bike,Khokhra,Lambha,9.14,4.06,,,,,,,129.96,1.9,3.81,3.61
2025-01-25,20:39:37,CNR9306881,Incomplete,CUS44372,eBike,Manigar,Vastrapur,,,,,,,1,Vehicle Breakdown,203.4,11.3,,
2025-01-19,17:18:52,CNR6659346,Success,CUS21551,Prime SUV,Sindhu Bhavan,Bodakdev,7.71,6.01,,,,,,,93.11,1.72,4.52,3.91
2025-01-27,15:58:26,CNR6870126,Incomplete,CUS14490,Bike,Vejalpur,Bodakdev,,,,,,,1,Customer Demand,177.75,11.85,,
2025-01-21,21:04:30,CNR2263608,Success,CUS96462,Prime Plus,Paldi,Satellite,3.08,2.46,,,,,,,261.45,17.43,3.85,3.88
2025-01-03,17:09:25,CNR1700643,Cancelled by Driver,CUS16433,Mini,Ambawadi,Vejalpur,,,,,1,Persol & Car related issues,,,96.8,4.82,,
2025-01-16,01:10:36,CNR1233087,Success,CUS49801,Prime Sedan,Manigar,Raipur,8.2,5.74,,,,,,,256.05,17.07,4.2,3.57
2025-01-29,16:30:25,CNR8675734,Success,CUS26251,Prime SUV,Saraspur,Manigar,2.34,4.24,,,,,,,258.6,17.24,4.55,3.99
2025-01-12,06:21:20,CNR7979915,Success,CUS60038,Prime SUV,Asarwa,Vas,6.48,2.83,,,,,,,142.35,2.02,3.59,4.95
2025-01-31,22:04:51,CNR2809076,Success,CUS52139,Bike,Manigar,Isanpur,9.94,4.93,,,,,,,85.83,4.63,4.11,3.64
2025-01-16,13:23:34,CNR3341001,Success,CUS54094,Prime Plus,Sabarmati,Dariyapur,8.41,7.59,,,,,,,107.25,7.15,4.45,4.27
2025-01-19,13:42:06,CNR7274259,Success,CUS62876,Prime Plus,Lambha,Sabarmati,8.88,5.5,,,,,,,150.84,8.38,4.59,4.18
2025-01-22,10:09:51,CNR4532110,Cancelled by Driver,CUS99937,Bike,Saraspur,Raipur,,,,,1,Customer related issue,,,180.9,12.06,,
2025-01-27,01:57:37,CNR6427763,Success,CUS78043,Prime SUV,Saraspur,Science City,5.56,5.47,,,,,,,128.55,8.57,3.59,3.85
2025-01-07,21:12:15,CNR1186729,Cancelled by Driver,CUS86712,Mini,Asarwa,Dani Limda,,,,,1,The customer was coughing/sick,,,240.9,16.06,,
2025-01-20,11:03:57,CNR3326444,Success,CUS55279,Auto,Vejalpur,Vas,9.99,4.12,,,,,,,124.39,2.56,4.37,4.9
2025-01-29,03:04:16,CNR9578353,Incomplete,CUS47618,Auto,Vatva,Science City,,,,,,,1,Customer Demand,140.85,9.39,,
2025-01-29,15:00:56,CNR4061447,Success,CUS97419,eBike,Rakhial,Ellis Bridge,9.45,6.92,,,,,,,171.3,11.42,4.11,4.09
2025-01-31,05:16:33,CNR6581857,Success,CUS55375,Bike,Vas,Jamalpur,2.23,3.01,,,,,,,110.1,7.34,3.83,4.53
2025-01-02,15:51:26,CNR3114053,Cancelled by Driver,CUS26513,Prime SUV,Gurukul,Behrampura,,,,,1,Persol & Car related issues,,,122.4,8.16,,
2025-01-11,22:08:57,CNR7085355,Success,CUS55640,Auto,Saraspur,rol,5.07,2.1,,,,,,,212.22,11.79,4.7,4.47
2025-01-30,15:52:41,CNR9133074,Cancelled by Driver,CUS87892,eBike,roda,Vastrapur,,,,,1,Customer related issue,,,147.92,2.84,,
2025-01-30,08:41:50,CNR1068635,Success,CUS19559,Auto,Behrampura,Jamalpur,6.96,3.47,,,,,,,102.45,6.83,4.33,4.13
2025-01-29,03:35:11,CNR3296731,Cancelled by Driver,CUS45692,Prime SUV,Lambha,Gota,,,,,1,More than permitted people in there,,,282.15,18.81,,
2025-01-20,09:50:02,CNR8519543,Success,CUS84721,Auto,Ambawadi,Bapugar,5.12,5.28,,,,,,,189.6,12.64,3.83,4.36
2025-01-11,10:58:12,CNR7756516,Success,CUS45103,Prime Sedan,Vejalpur,Shahpur,7.23,5.13,,,,,,,314.1,17.45,4.24,4.48
2025-01-22,23:35:27,CNR6117077,Success,CUS78562,Auto,Saraspur,Raipur,9.12,3.63,,,,,,,130.65,8.71,4.03,4.97
2025-01-03,17:48:12,CNR8692138,Success,CUS35723,eBike,rol,Isanpur,3,4.02,,,,,,,285,19,4.74,4.77
2025-01-21,15:26:46,CNR4824253,Success,CUS82072,Bike,Kalupur,Sabarmati,2.27,6.54,,,,,,,125.59,6.62,4.9,4.24
2025-01-05,18:05:20,CNR7335872,Success,CUS15321,Bike,Dariyapur,Science City,8.94,2.06,,,,,,,268.2,14.9,4.55,4.27
2025-01-22,12:42:49,CNR2071183,Cancelled by Driver,CUS71671,Prime SUV,Paldi,Motera,,,,,1,Persol & Car related issues,,,100.35,6.69,,
2025-01-20,13:54:12,CNR1227979,Cancelled by Driver,CUS21221,eBike,Khokhra,Gurukul,,,,,1,The customer was coughing/sick,,,111,7.4,,
2025-01-02,20:18:46,CNR7093340,Success,CUS96620,Prime Sedan,Ambawadi,Vatva,3.34,2.02,,,,,,,222.75,14.85,4.86,4.3
2025-01-11,18:05:37,CNR3732423,Cancelled by Driver,CUS28879,Auto,Ghatlodia,ranpura,,,,,1,More than permitted people in there,,,320.04,17.78,,
2025-01-16,22:32:20,CNR2836147,Success,CUS75160,Prime Plus,Isanpur,Satellite,4.35,3.8,,,,,,,135.91,3.14,3.64,4.95
2025-01-16,20:31:59,CNR5582616,Success,CUS97418,Prime Sedan,Ambawadi,Vastrapur,8.51,5.59,,,,,,,208.5,13.9,3.71,4.31
2025-01-26,13:04:07,CNR5414425,Incomplete,CUS92426,Prime Plus,Gota,Satellite,,,,,,,1,Vehicle Breakdown,223.56,12.42,,
2025-01-14,01:15:11,CNR2455324,Success,CUS59943,Prime Sedan,Science City,Vejalpur,8.81,7.48,,,,,,,189.15,12.61,3.77,3.8
2025-01-15,08:37:56,CNR4604763,Success,CUS19179,Bike,Lambha,Raipur,6.27,3.93,,,,,,,226.8,15.12,3.63,3.61
2025-01-28,04:57:36,CNR6904581,Success,CUS68627,eBike,Paldi,Kankaria,8.83,5.48,,,,,,,106.71,5.34,4.06,4.87
2025-01-16,18:21:31,CNR8605867,Success,CUS57106,Prime SUV,Sabarmati,Jamalpur,4.18,6.86,,,,,,,95.37,5.47,3.62,4.11
2025-01-19,04:55:07,CNR3465012,Success,CUS20681,Prime SUV,Vatva,Paldi,8.91,4.05,,,,,,,148.68,8.26,3.85,4.94
2025-01-23,18:25:13,CNR8395488,Success,CUS23418,eBike,Vatva,vrangpura,7.73,4.76,,,,,,,145.72,5.98,4.66,4.65
2025-01-23,12:00:50,CNR4159816,Success,CUS75978,Prime Plus,Isanpur,Nikol,5.22,7.85,,,,,,,203.25,13.55,4.64,4.43
2025-01-06,00:19:15,CNR2247373,Success,CUS91732,Bike,Bodakdev,roda,7.4,2.68,,,,,,,214.95,14.33,3.59,3.77
2025-01-05,06:44:19,CNR8511215,Success,CUS14716,Mini,Dani Limda,Nikol,2.89,4.39,,,,,,,199.26,11.07,4.18,4.95
2025-01-06,22:20:51,CNR8829677,Success,CUS13382,Prime Sedan,Bopal,ranpura,3.06,4.41,,,,,,,202.05,13.47,4.76,4.88
2025-01-22,04:46:23,CNR1574972,Success,CUS90889,Prime Plus,rol,Behrampura,2.78,7.89,,,,,,,117.95,3.32,4.45,4.25
2025-01-22,21:28:45,CNR2842283,Success,CUS48664,Prime Sedan,Gota,vrangpura,2.24,4.21,,,,,,,92.91,1.16,4.24,3.69
2025-01-02,14:17:02,CNR5305034,Cancelled by Driver,CUS85374,Bike,Satellite,Behrampura,,,,,1,More than permitted people in there,,,120.05,5.19,,
2025-01-05,23:28:47,CNR3442210,Cancelled by Driver,CUS33624,Prime SUV,Asarwa,Memgar,,,,,1,More than permitted people in there,,,117.9,6.55,,
2025-01-22,18:02:43,CNR1987754,Success,CUS45174,Prime Sedan,Ghatlodia,Gurukul,2.01,4.34,,,,,,,90.83,3.51,4,4.42
2025-01-20,13:52:57,CNR9198839,Cancelled by Customer,CUS70835,eBike,Ambawadi,Vejalpur,,,1,AC is not working (Only for 4-wheelers),,,,,106.65,7.11,,
2025-01-14,08:25:25,CNR9079187,Incomplete,CUS39371,Bike,Paldi,Lambha,,,,,,,1,Other Issue,194.25,12.95,,
2025-01-17,20:07:12,CNR6466782,Success,CUS89270,Prime SUV,Raipur,Vejalpur,3.72,6.47,,,,,,,89.32,5.46,3.92,3.66
2025-01-19,06:01:17,CNR3740397,Success,CUS71069,Prime Sedan,Paldi,Jamalpur,6.58,2.01,,,,,,,172.44,9.58,4.64,3.81
2025-01-14,02:32:47,CNR9983351,Success,CUS81591,Prime Plus,Jodhpur,Shahibaug,5.58,5.35,,,,,,,104.44,6.52,4.14,3.53
2025-01-30,03:17:10,CNR7195720,Success,CUS85559,eBike,ranpura,Vatva,4.98,5.22,,,,,,,150.15,10.01,4.46,3.83
2025-01-21,11:12:23,CNR4805534,Success,CUS79495,Auto,Sola,Dariyapur,4.69,4.08,,,,,,,274.2,18.28,4.99,4.48
2025-01-07,23:31:49,CNR1754539,Success,CUS62210,Prime SUV,Vatva,Ambawadi,5.2,7.47,,,,,,,117.23,5.78,4.78,4.21
2025-01-11,09:14:43,CNR2777900,Incomplete,CUS64601,Bike,Satellite,vrangpura,,,,,,,1,Other Issue,155.88,8.66,,
2025-01-15,10:05:24,CNR2817963,Success,CUS20514,Prime SUV,Science City,Gota,9.57,7.01,,,,,,,222.9,14.86,4.5,4.76
2025-01-16,11:39:32,CNR3841853,Success,CUS72525,Auto,Saraspur,Dani Limda,9.78,4.1,,,,,,,267,17.8,3.67,4.29
2025-01-12,16:06:32,CNR2243407,Success,CUS16314,Bike,Vastrapur,Chandkheda,5.78,3.58,,,,,,,161.28,8.96,3.73,4.11
2025-01-11,11:08:16,CNR8275093,Success,CUS42478,Prime SUV,Shahibaug,Ellis Bridge,4.04,3.66,,,,,,,298.44,16.58,4.27,4.8
2025-01-13,23:09:11,CNR9570705,Incomplete,CUS28303,Prime Sedan,Dani Limda,Jamalpur,,,,,,,1,Other Issue,182.85,12.19,,
2025-01-07,08:26:23,CNR6893044,Success,CUS89850,Prime Plus,Bapugar,Motera,4.39,5.18,,,,,,,209.4,13.96,3.97,4.24
2025-01-11,11:04:10,CNR1379218,Success,CUS69338,Bike,Bopal,Sola,3.47,4.36,,,,,,,101.16,5.62,4.44,3.77
2025-01-29,18:55:06,CNR5908598,Success,CUS34475,Prime SUV,Satellite,Shahibaug,4.58,4.43,,,,,,,92.34,5.66,4.75,4.67
2025-01-30,12:17:25,CNR4340319,Cancelled by Customer,CUS16493,Prime Plus,Vatva,Ghatlodia,,,1,Change of plans,,,,,142.8,9.52,,
2025-01-06,05:18:13,CNR4287603,Incomplete,CUS18453,Auto,Rakhial,Science City,,,,,,,1,Vehicle Breakdown,137.82,4.46,,
2025-01-19,04:01:41,CNR9493334,Success,CUS91734,Auto,Saraspur,Vatva,4.25,2.7,,,,,,,95.17,5.53,3.88,4.95
2025-01-30,06:40:43,CNR6697462,Success,CUS18631,Prime Sedan,Vejalpur,Gota,5.47,4.64,,,,,,,106.35,5.68,4.51,3.54
2025-01-20,04:20:17,CNR9925762,Success,CUS18858,Bike,Dani Limda,Asarwa,2.16,6.8,,,,,,,147.75,9.85,3.94,3.73
2025-01-07,02:17:18,CNR6885631,Success,CUS51309,Bike,roda,Sabarmati,8.1,2.94,,,,,,,110.85,7.39,3.61,3.84
2025-01-10,23:38:42,CNR6254485,Success,CUS35706,Bike,Vatva,Judges Bunglow,4.73,4.77,,,,,,,119.7,7.98,4.22,3.85
2025-01-06,10:44:21,CNR1900001,Incomplete,CUS37199,eBike,Shahibaug,Jamalpur,,,,,,,1,Customer Demand,137.93,3.04,,
2025-01-26,19:18:36,CNR3836921,Cancelled by Driver,CUS27084,Prime SUV,Sola,Behrampura,,,,,1,The customer was coughing/sick,,,96.53,4.52,,
2025-01-04,10:25:41,CNR9001606,Success,CUS66689,Prime Sedan,Rakhial,Odhav,6.97,4.07,,,,,,,178.38,9.91,4.09,4.29
